668,Solanum_cacosmum
669,Solanum_caesium
670,Solanum_cajanumense
671,Solanum_calileguae
672,Solanum_campanulatum
673,Solanum_campylacanthum
674,Solanum_candidum
675,Solanum_candolleanum
676,Solanum_capense
677,Solanum_capsicastrum
678,Solanum_capsiciforme
679,Solanum_capsicoides
680,Solanum_cardiophyllum
681,Solanum_carduiforme
682,Solanum_caricaefolium
683,Solanum_caripense
684,Solanum_carolinense
685,Solanum_cataphractum
686,Solanum_centrale
687,Solanum_cerasiferum
688,Solanum_chacoense
689,Solanum_chamaepolybotryon
690,Solanum_cheesmaniae
691,Solanum_chenopodinum
692,Solanum_chenopodium
693,Solanum_chilense
694,Solanum_chippendalei
695,Solanum_chmielewskii
696,Solanum_chomatophilum
697,Solanum_chrysotrichum
698,Solanum_cinereum
699,Solanum_stipuloideum
700,Solanum_circinatum
701,Solanum_citrullifolium
702,Solanum_clandestinum
703,Solanum_clarkiae
704,Solanum_clarum
705,Solanum_cleistogamum
706,Solanum_coactiliferum
707,Solanum_colombianum
708,Solanum_comarapanum
709,Solanum_comptum
710,Solanum_aridum
711,Solanum_confusum
712,Solanum_conicum
713,Solanum_cookii
714,Solanum_cordovense
715,Solanum_coriaceum
716,Solanum_corifolium
717,Solanum_crinitipes
718,Solanum_crinitum
719,Solanum_crispum
720,Solanum_crotonoides
721,Solanum_insanum
722,Solanum_cunninghamii
723,Solanum_curvicuspe
724,Solanum_cyaneopurpureum
725,Solanum_cylindricum
726,Solanum_dasyphyllum
727,Solanum_davisense
728,Solanum_decompositiflorum
729,Solanum_delitescens
730,Solanum_demissum
731,Solanum_densevestitum
732,Solanum_dianthophorum
733,Solanum_dimorphispinum
734,Solanum_dioicum
735,Solanum_diphyllum
736,Solanum_diploconos
737,Solanum_discolor
738,Solanum_dissectum
739,Solanum_ditrichum
740,Solanum_diversiflorum
741,Solanum_doddsii
742,Solanum_donianum
743,Solanum_ensifolium
744,Solanum_dulcamara
745,Solanum_echinatum
746,Solanum_ehrenbergii
747,Solanum_elachophyllum
748,Solanum_elaeagnifolium
749,Solanum_ellipticum
750,Solanum_enantiophyllanthum
751,Solanum_endopogon
752,Solanum_esuriale
753,Solanum_etuberosum
754,Solanum_evolvulifolium
755,Solanum_exiguum
756,Solanum_fallax
757,Solanum_felinum
758,Solanum_ferocissimum
759,Solanum_fiebrigii
760,Solanum_fraxinifolium
761,Solanum_fructu-tecto
762,Solanum_furfuraceum
763,Solanum_fusiforme
764,Solanum_gabrielae
765,Solanum_galapagense
766,Solanum_gardneri
767,Solanum_giganteum
768,Solanum_glabratum
769,Solanum_glaucophyllum
770,Solanum_glutinosum
771,Solanum_goetzei
772,Solanum_grayi
773,Solanum_guerreroense
774,Solanum_guineense
775,Solanum_gympiense
776,Solanum_habrochaites
777,Solanum_hapalum
778,Solanum_hasslerianum
779,Solanum_havanense
780,Solanum_hayesii
781,Solanum_heinianum
782,Solanum_herculeum
783,Solanum_heterodoxum
784,Solanum_heteropodium
785,Solanum_hexandrum
786,Solanum_hibernum
787,Solanum_hieronymi
788,Solanum_hindsianum
789,Solanum_hirtum
790,Solanum_hjertingii
791,Solanum_hoehnei
792,Solanum_hoplopetalum
793,Solanum_horridum
794,Solanum_hougasii
795,Solanum_humile
796,Solanum_hyporhodium
797,Solanum_hystrix
798,Solanum_immite
799,Solanum_inaequilaterum
800,Solanum_incamayoense
801,Solanum_incanum
802,Solanum_incarceratum
803,Solanum_incompletum
804,Solanum_incurvum
805,Solanum_inelegans
806,Solanum_infundibuliforme
807,Solanum_innoxium
808,Solanum_iopetalum
809,Solanum_jabrense
810,Solanum_jamaicense
811,Solanum_jamesii
812,Solanum_johnsonianum
813,Solanum_johnstonii
814,Solanum_jucundum
815,Solanum_juglandifolium
816,Solanum_juvenale
817,Solanum_kurtzianum
818,Solanum_kurzii
819,Solanum_tettense
820,Solanum_laciniatum
821,Solanum_lamprocarpum
822,Solanum_lanceifolium
823,Solanum_lanceolatum
824,Solanum_lasiocarpum
825,Solanum_lasiophyllum
826,Solanum_latens
827,Solanum_latiflorum
828,Solanum_laxissimum
829,Solanum_laxum
830,Solanum_leopoldensis
831,Solanum_lepidotum
832,Solanum_leptophyes
833,Solanum_lichtensteinii
834,Solanum_lidii
835,Solanum_lignicaule
836,Solanum_limitare
837,Solanum_linearifolium
838,Solanum_linnaeanum
839,Solanum_longiconicum
840,Solanum_lucani
841,Solanum_lumholtzianum
842,Solanum_luteoalbum
843,Solanum_lycocarpum
844,Solanum_lycopersicoides
845,Solanum_lycopersicum
846,Solanum_lyratum
847,Solanum_lythrocarpum
848,Solanum_macoorai
849,Solanum_macrocarpon
850,Solanum_maglia
851,Solanum_mahoriense
852,Solanum_mammosum
853,Solanum_mapiriense
854,Solanum_marginatum
855,Solanum_marinasense
856,Solanum_maternum
857,Solanum_mauritianum
858,Solanum_megalonyx
859,Solanum_boliviense
860,Solanum_melanospermum
861,Solanum_melissarum
862,Solanum_melongena
863,Solanum_microdontum
864,Solanum_microphyllum
865,Solanum_mitchellianum
866,Solanum_mite
867,Solanum_mitlense
868,Solanum_monachophyllum
869,Solanum_monarchostemon
870,Solanum_montanum
871,Solanum_morelliforme
872,Solanum_mortonii
873,Solanum_moscopanum
874,Solanum_moxosense
875,Solanum_multifidum
876,Solanum_multiinterruptum
877,Solanum_multispinum
878,Solanum_multivenosum
879,Solanum_muricatum
880,Solanum_myoxotrichum
881,Solanum_myriacanthum
882,Solanum_nakurense
883,Solanum_nemophilum
884,Solanum_nemorense
885,Solanum_neoanglicum
886,Solanum_neorickii
887,Solanum_nigriviolaceum
888,Solanum_nigrum
889,Solanum_nitidum
890,Solanum_nobile
891,Solanum_nummularium
892,Solanum_obliquum
893,Solanum_occultum
894,Solanum_ochranthum
895,Solanum_ochrophyllum
896,Solanum_oedipus
897,Solanum_okadae
898,Solanum_oldfieldii
899,Solanum_oligacanthum
900,Solanum_opacum
901,Solanum_oplocense
902,Solanum_orbiculatum
903,Solanum_ovigerum
904,Solanum_oxycarpum
905,Solanum_oxyphyllum
906,Solanum_palinacanthum
907,Solanum_palitans
908,Solanum_pallidum
909,Solanum_paludosum
910,Solanum_palustre
911,Solanum_pampasense
912,Solanum_pancheri
913,Solanum_panduriforme
914,Solanum_paniculatum
915,Solanum_papaverifolium
916,Solanum_paposanum
917,Solanum_paraibanum
918,Solanum_pascoense
919,Solanum_pectinatum
920,Solanum_pedemontanum
921,Solanum_pendulum
922,Solanum_pennellii
923,Solanum_peruvianum
924,Solanum_petraeum
925,Solanum_petrophilum
926,Solanum_phaseoloides
927,Solanum_phlomoides
928,Solanum_physalifolium
929,Solanum_pimpinellifolium
930,Solanum_pinetorum
931,Solanum_pinnatisectum
932,Solanum_piurae
933,Solanum_platense
934,Solanum_pluviale
935,Solanum_poinsettiifolium
936,Solanum_polyadenium
937,Solanum_polytrichum
938,Solanum_prinophyllum
939,Solanum_proteanthum
940,Solanum_pseudocapsicum
941,Solanum_pseudolulo
942,Solanum_ptychanthum
943,Solanum_pubigerum
944,Solanum_pungetium
945,Solanum_pyracanthos
946,Solanum_africanum
947,Solanum_quadriloculatum
948,Solanum_quitoense
949,Solanum_raphanifolium
950,Solanum_reductum
951,Solanum_reflexiflorum
952,Solanum_refractum
953,Solanum_repandum
954,Solanum_reptans
955,Solanum_retroflexum
956,Solanum_rhytidoandrum
957,Solanum_rigescentoides
958,Solanum_riojense
959,Solanum_rixosum
960,Solanum_robustum
961,Solanum_roseum
962,Solanum_rostratum
963,Solanum_rovirosanum
964,Solanum_rudepannum
965,Solanum_rugosum
966,Solanum_rupincola
967,Solanum_sandwicense
968,Solanum_santolallae
969,Solanum_savanillense
970,Solanum_scabrifolium
971,Solanum_scabrum
972,Solanum_schenckii
973,Solanum_schimperianum
974,Solanum_schlechtendalianum
975,Solanum_schomburghii
976,Solanum_sciadostylis
977,Solanum_sejunctum
978,Solanum_semiarmatum
979,Solanum_sendtnerianum
980,Solanum_serpens
981,Solanum_sessiliflorum
982,Solanum_sessilistellatum
983,Solanum_shirleyanum
984,Solanum_sibundoyense
985,Solanum_simile
986,Solanum_sisymbriifolium
987,Solanum_sitiens
988,Solanum_sparsipilum
989,Solanum_spegazzinii
990,Solanum_stagnale
991,Solanum_stellativelutinum
992,Solanum_stelligerum
993,Solanum_stenandrum
994,Solanum_stenophyllidium
995,Solanum_stenopterum
996,Solanum_stoloniferum
997,Solanum_stramoniifolium
998,Solanum_stuckertii
999,Solanum_stupefactum
1000,Solanum_sturtianum
1001,Solanum_subinerme
1002,Solanum_subpanduratum
1003,Solanum_sucrense
1004,Solanum_supinum
1005,Solanum_symonii
1006,Solanum_taeniotrichum
1007,Solanum_talarense
1008,Solanum_tampicense
1009,Solanum_tarijense
1010,Solanum_tegore
1011,Solanum_tenuipes
1012,Solanum_tenuisetosum
1013,Solanum_tenuispinum
1014,Solanum_terminale
1015,Solanum_ternatum
1016,Solanum_tetramerum
1017,Solanum_tetrathecum
1018,Solanum_thelopodium
1019,Solanum_thomasiifolium
1020,Solanum_coagulans
1021,Solanum_tobagense
1022,Solanum_toliaraea
1023,Solanum_tomentosum
1024,Solanum_torvum
1025,Solanum_tredecimgranum
1026,Solanum_tribulosum
1027,Solanum_houstonii
1028,Solanum_triflorum
1029,Solanum_tripartitum
1030,Solanum_trisectum
1031,Solanum_tuberosum
1032,Solanum_tudununggae
1033,Solanum_tundalomense
1034,Solanum_turneroides
1035,Solanum_ugentii
1036,Solanum_uncinellum
1037,Solanum_unilobum
1038,Solanum_ursinum
1039,Solanum_urticans
1040,Solanum_vaccinioides
1041,Solanum_valdiviense
1042,Solanum_vansittartense
1043,Solanum_vernei
1044,Solanum_verrucosum
1045,Solanum_vescum
1046,Solanum_vespertilio
1047,Solanum_vestissimum
1048,Solanum_viarum
1049,Solanum_vicinum
1050,Solanum_villosum
1051,Solanum_violaceimarmoratum
1052,Solanum_violaceum
1053,Solanum_viridifolium
1054,Solanum_wallacei
