idnumber,source,fullname,genus,species,cultivarhybrid,csomenumber,lifehistoryclean,ploidy,selfincomp,ploidybyZF,namechangedfrom
5081,RZF,Solanum_aethiopicum,Solanum,aethiopicum,1,24,A,2,SC,,
5082,RZF,Solanum_aethiopicum,Solanum,aethiopicum,1,24,A,2,SC,,
5083,RZF,Solanum_aethiopicum,Solanum,aethiopicum,1,24,A,2,SC,,
5084,RZF,Solanum_aethiopicum,Solanum,aethiopicum,1,24,A,2,SC,,
5085,RZF,Solanum_aethiopicum,Solanum,aethiopicum,1,24,A,2,SC,,
5086,RZF,Solanum_aethiopicum,Solanum,aethiopicum,1,24,A,2,SC,,
5087,RZF,Solanum_aethiopicum,Solanum,aethiopicum,1,24,A,2,SC,,
5088,RZF,Solanum_aethiopicum,Solanum,aethiopicum,1,24,A,2,SC,,
5089,RZF,Solanum_aethiopicum,Solanum,aethiopicum,1,24,A,2,SC,,
5090,RZF,Solanum_aethiopicum,Solanum,aethiopicum,1,24,A,2,SC,,
5091,RZF,Solanum_aethiopicum,Solanum,aethiopicum,1,24,A,2,SC,,
5092,RZF,Solanum_aethiopicum,Solanum,aethiopicum,1,24,A,2,SC,,
5093,RZF,Solanum_aethiopicum,Solanum,aethiopicum,1,24,A,2,SC,,
5094,RZF,Solanum_aethiopicum,Solanum,aethiopicum,1,24,A,2,SC,,
5095,RZF,Solanum_aethiopicum,Solanum,aethiopicum,1,24,A,2,SC,,
5096,RZF,Solanum_aethiopicum,Solanum,aethiopicum,1,24,A,2,SC,,
5097,RZF,Solanum_aethiopicum,Solanum,aethiopicum,1,24,A,2,SC,,
5098,RZF,Solanum_aethiopicum,Solanum,aethiopicum,1,24,A,2,SC,,
5099,RZF,Solanum_aethiopicum,Solanum,aethiopicum,1,24,A,2,SC,,
5100,EEG,Solanum_aethiopicum,Solanum,aethiopicum,,,,,,,
5101,EEG,Solanum_aethiopicum,Solanum,aethiopicum,,,,,,,
5102,EEG,Solanum_aethiopicum,Solanum,aethiopicum,,,,,,,
5103,EEG,Solanum_aethiopicum,Solanum,aethiopicum,,,,,,,
5104,EEG,Solanum_aethiopicum,Solanum,aethiopicum,,,,,,,
5105,EEG,Solanum_aethiopicum,Solanum,aethiopicum,,,,,,,
5106,EEG,Solanum_aethiopicum,Solanum,aethiopicum,,,,,,,
5107,EEG,Solanum_aethiopicum,Solanum,aethiopicum,,,,,,,
5108,EEG,Solanum_aethiopicum,Solanum,aethiopicum,,,,,,,
5109,RZF,Solanum_affine,Solanum,affine,,24,,2,,1,
5110,RZF,Solanum_affine,Solanum,affine,,24,,2,,1,
5111,RZF,Solanum_affine,Solanum,affine,,24,,2,,1,
5112,EEG,Solanum_agnewiorum,Solanum,agnewiorum,,,,,,,
5113,EEG,Solanum_agnoston,Solanum,agnoston,,,,,,,
5114,EEG,Solanum_agrarium,Solanum,agrarium,,,,,,,
5115,EEG,Solanum_agrimoniifolium,Solanum,agrimonifolium,,,,,,,Solanum_agrimonifolium
5116,EEG,Solanum_agrimoniifolium,Solanum,agrimonifolium,,,,,,,Solanum_agrimonifolium
5117,RZF,Solanum_agrimoniifolium,Solanum,agrimoniifolium,,48,P,4,SC,,
5118,RZF,Solanum_agrimoniifolium,Solanum,agrimoniifolium,,48,P,4,SC,,
5119,RZF,Solanum_agrimoniifolium,Solanum,agrimoniifolium,,48,P,4,SC,,
5120,RZF,Solanum_agrimoniifolium,Solanum,agrimoniifolium,,48,P,4,SC,,
5121,RZF,Solanum_agrimoniifolium,Solanum,agrimoniifolium,,48,P,4,SC,,
5122,RZF,Solanum_agrimoniifolium,Solanum,agrimoniifolium,,48,P,4,SC,,
5123,EEG,Solanum_agrimoniifolium,Solanum,agrimoniifolium,,,,,,,
5124,EEG,Solanum_agrimoniifolium,Solanum,agrimoniifolium,,,,,,,
5125,EEG,Solanum_agrimoniifolium,Solanum,agrimoniifolium,,,,,,,
5126,EEG,Solanum_agrimoniifolium,Solanum,agrimoniifolium,,,,,,,
5127,RZF,Solanum_ajanhuiri,Solanum,ajanhuiri,1,24,P,2,,,
5128,RZF,Solanum_ajanhuiri,Solanum,ajanhuiri,1,24,P,2,,,
5129,RZF,Solanum_ajanhuiri,Solanum,ajanhuiri,1,24,P,2,,,
5130,RZF,Solanum_ajanhuiri,Solanum,ajanhuiri,1,24,P,2,,,
5131,RZF,Solanum_ajanhuiri,Solanum,ajanhuiri,1,24,P,2,,,
5132,RZF,Solanum_ajanhuiri,Solanum,ajanhuiri,1,24,P,2,,,
5133,RZF,Solanum_ajanhuiri,Solanum,ajanhuiri,1,24,P,2,,,
5134,EEG,Solanum_ajanhuiri,Solanum,ajanhuiri,,,,,,,
5135,RZF,Solanum_ajuscoense,Solanum,ajuscoense,,48,,4,,1,
5136,RZF,Solanum_ajuscoense,Solanum,ajuscoense,,48,,4,,1,
5137,RZF,Solanum_ajuscoense,Solanum,ajuscoense,,48,,4,,1,
5138,RZF,Solanum_ajuscoense,Solanum,ajuscoense,,48,,4,,1,
5139,RZF,Solanum_ajuscoense,Solanum,ajuscoense,,48,,4,,1,
5140,RZF,Solanum_ajuscoense,Solanum,ajuscoense,,48,,4,,1,
5141,RZF,Solanum_ajuscoense,Solanum,ajuscoense,,48,,4,,1,
5142,RZF,Solanum_ajuscoense,Solanum,ajuscoense,,48,,4,,1,
5143,RZF,Solanum_ajuscoense,Solanum,ajuscoense,,48,,4,,1,
5144,RZF,Solanum_ajuscoense,Solanum,ajuscoense,,48,,4,,1,
5145,EEG,Solanum_alandiae,Solanum,alandiae,,24,P,2,,,
5146,EEG,Solanum_alandiae,Solanum,alandiae,,,,,,,
5147,EEG,Solanum_alandiae,Solanum,alandiae,,,,,,,
5148,EEG,Solanum_alatirameum,Solanum,alatirameum,,,,,,,
5149,RZF,Solanum_albicans,Solanum,albicans,,72,P,6,SC,,
5150,RZF,Solanum_albicans,Solanum,albicans,,72,P,6,SC,,
5151,RZF,Solanum_albicans,Solanum,albicans,,72,P,6,SC,,
5152,RZF,Solanum_albicans,Solanum,albicans,,72,P,6,SC,,
5153,RZF,Solanum_albicans,Solanum,albicans,,72,P,6,SC,,
5154,RZF,Solanum_albicans,Solanum,albicans,,72,P,6,SC,,
5155,RZF,Solanum_albicans,Solanum,albicans,,72,P,6,SC,,
5156,RZF,Solanum_albicans,Solanum,albicans,,72,P,6,SC,,
5157,EEG,Solanum_albicans,Solanum,albicans,,,,,,,
5158,EEG,Solanum_albicans,Solanum,albicans,,,,,,,
5159,EEG,Solanum_albicans,Solanum,albicans,,,,,,,
5160,EEG,Solanum_albicans,Solanum,albicans,,,,,,,
5161,EEG,Solanum_albicans,Solanum,albicans,,,,,,,
5162,RZF,Solanum_albornozii,Solanum,albornozii,,24,P,2,,,
5163,RZF,Solanum_albornozii,Solanum,albornozii,,24,P,2,,,
5164,RZF,Solanum_albornozii,Solanum,albornozii,,24,P,2,,,
5165,RZF,Solanum_albornozii,Solanum,albornozii,,24,P,2,,,
5166,RZF,Solanum_albornozii,Solanum,albornozii,,24,P,2,,,
5167,EEG,Solanum_albornozii,Solanum,albornozii,,,,,,,
5168,EEG,Solanum_albornozii,Solanum,albornozii,,,,,,,
5169,EEG,Solanum_albornozii,Solanum,albornozii,,,,,,,
5170,EEG,Solanum_albornozii,Solanum,albornozii,,,,,,,
5171,RZF,Solanum_album,Solanum,album,,48,,4,,1,
5172,EEG,Solanum_aldabrense,Solanum,aldabrense,,,,,,,
5173,RZF,Solanum_aligerum,Solanum,aligerum,,24,,2,,,
5174,EEG,Solanum_aligerum,Solanum,aligerum,,,,,,,
5175,EEG,Solanum_aligerum,Solanum,aligerum,,,,,,,
5176,EEG,Solanum_aligerum,Solanum,aligerum,,,,,,,
5177,RZF,Solanum_allophyllum,Solanum,allophyllum,,24,A,2,SC,,
5178,RZF,Solanum_allophyllum,Solanum,allophyllum,,24,A,2,SC,,
5179,RZF,Solanum_allophyllum,Solanum,allophyllum,,24,A,2,SC,,
5180,EEG,Solanum_allophyllum,Solanum,allophyllum,,,,,,,
5181,EEG,Solanum_allophyllum,Solanum,allophyllum,,,,,,,
5182,EEG,Solanum_allophyllum,Solanum,allophyllum,,,,,,,
5183,EEG,Solanum_allophyllum,Solanum,allophyllum,,,,,,,
5184,EEG,Solanum_allophyllum,Solanum,allophyllum,,,,,,,
5185,RZF,Solanum_aloysiifolium,Solanum,aloysiifolium,,24,P,2,SC,,
5186,RZF,Solanum_aloysiifolium,Solanum,aloysiifolium,,24,P,2,SC,,
5187,EEG,Solanum_aloysiifolium,Solanum,aloysiifolium,,,,,,,
5188,EEG,Solanum_aloysiifolium,Solanum,aloysiifolium,,,,,,,
5189,EEG,Solanum_alphonsei,Solanum,alphonsei,,,,,,,
5190,EEG,Solanum_alphonsi,Solanum,alphonsi,,,,,,,
5191,EEG,Solanum_amabile,Solanum,amabile,,,,,,,
5192,EEG,Solanum_amayanum,Solanum,amayanum,,,,,,,
5193,EEG,Solanum_amayanum,Solanum,amayanum,,24,P,2,,,
5194,EEG,Solanum_amayanum,Solanum,amayanum,,,,,,,
5195,EEG,Solanum_amazonicum,Solanum,amazonicum,,24,,2,,1,
5196,RZF,Solanum_amblophyllum,Solanum,amblophyllum,,24,,2,,1,
5197,EEG,Solanum_amblophyllum,Solanum,amblophyllum,,,,,,,
5198,EEG,Solanum_amblymerum,Solanum,amblymerum,,,P,,,,
5199,EEG,Solanum_amblymerum,Solanum,amblymerum,,,,,,,
5200,EEG,Solanum_ambosinum,Solanum,ambosinum,,24,P,2,,,
5201,EEG,Solanum_ambosinum,Solanum,ambosinum,,,,,,,
5202,EEG,Solanum_ambosinum,Solanum,ambosinum,,,,,,,
5203,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5204,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5205,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5206,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5207,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5208,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5209,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5210,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5211,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5212,RZF,Solanum_americanum,Solanum,americanum,,,,,,,
5213,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5214,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5215,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5216,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5217,RZF,Solanum_americanum,Solanum,americanum,,44,A,4,SC,,
5218,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5219,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5220,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5221,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5222,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5223,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5224,RZF,Solanum_americanum,Solanum,americanum,,,,,,,
5225,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5226,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5227,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5228,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5229,RZF,Solanum_americanum,Solanum,americanum,,36,A,3,SC,,
5230,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5231,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5232,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5233,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5234,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5235,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5236,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5237,RZF,Solanum_americanum,Solanum,americanum,,72,A,6,SC,,
5238,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5239,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5240,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5241,RZF,Solanum_americanum,Solanum,americanum,,48,A,4,SC,,
5242,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5243,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5244,RZF,Solanum_americanum,Solanum,americanum,,48,A,4,SC,,
5245,RZF,Solanum_americanum,Solanum,americanum,,24,A,2,SC,,
5246,EEG,Solanum_americanum,Solanum,americanum,,,,,,,
5247,EEG,Solanum_americanum,Solanum,americanum,,,,,,,
5248,EEG,Solanum_americanum,Solanum,americanum,,,,,,,
5249,EEG,Solanum_americanum,Solanum,americanum,,,,,,,
5250,EEG,Solanum_americanum,Solanum,americanum,,,,,,,
5251,EEG,Solanum_americanum,Solanum,americanum,,,,,,,
5252,EEG,Solanum_americanum,Solanum,americanum,,,,,,,
5253,EEG,Solanum_americanum,Solanum,americanum,,,,,,,
5254,EEG,Solanum_americanum,Solanum,americanum,,,,,,,
5255,EEG,Solanum_americanum,Solanum,americanum,,,,,,,
5256,EEG,Solanum_americanum,Solanum,americanum,,,,,,,
5257,EEG,Solanum_amnicola,Solanum,amnicola,,,,,,,
5258,RZF,Solanum_amotapense,Solanum,amotapense,,24,,2,SC,,
5259,RZF,Solanum_amotapense,Solanum,amotapense,,24,,2,SC,,
5260,RZF,Solanum_amotapense,Solanum,amotapense,,24,,2,SC,,
5261,RZF,Solanum_amotapense,Solanum,amotapense,,24,,2,SC,,
5262,EEG,Solanum_amotapense,Solanum,amotapense,,,,,,,
5263,EEG,Solanum_amotapense,Solanum,amotapense,,,,,,,
5264,RZF,Solanum_amygdalifolium,Solanum,amygdalifolium,,24,,2,,1,
5265,EEG,Solanum_amygdalifolium,Solanum,amygdalifolium,,,,,,,
5266,RZF,Solanum_anamatophilum,Solanum,anamatophilum,,24,P,2,,,
5267,RZF,Solanum_anamatophilum,Solanum,anamatophilum,,24,P,2,,,
5268,RZF,Solanum_anamatophilum,Solanum,anamatophilum,,24,P,2,,,
5269,RZF,Solanum_anamatophilum,Solanum,anamatophilum,,24,P,2,,,
5270,RZF,Solanum_anamatophilum,Solanum,anamatophilum,,24,P,2,,,
5271,RZF,Solanum_anamatophilum,Solanum,anamatophilum,,24,P,2,,,
5272,EEG,Solanum_anamatophilum,Solanum,anamatophilum,,,,,,,
5273,EEG,Solanum_anceps,Solanum,anceps,,,,,,,
5274,EEG,Solanum_ancophilum,Solanum,ancophilum,,24,P,2,,,
5275,EEG,Solanum_ancophilum,Solanum,ancophilum,,,,,,,
5276,EEG,Solanum_ancoripae,Solanum,ancoripae,,24,P,2,,,
5277,EEG,Solanum_andersonii,Solanum,andersonii,,24,,2,,,
5278,RZF,Solanum_andreanum,Solanum,andreanum,,24,P,2,SC,,
5279,RZF,Solanum_andreanum,Solanum,andreanum,,48,P,4,SC,,
5280,RZF,Solanum_andreanum,Solanum,andreanum,,24,P,2,SC,,
5281,RZF,Solanum_andreanum,Solanum,andreanum,,24,P,2,SC,,
5282,RZF,Solanum_andreanum,Solanum,andreanum,,48,P,4,SC,,
5283,RZF,Solanum_andreanum,Solanum,andreanum,,48,P,4,SC,,
5284,RZF,Solanum_andreanum,Solanum,andreanum,,24,P,2,SC,,
5285,RZF,Solanum_andreanum,Solanum,andreanum,,48,P,4,SC,,
5286,RZF,Solanum_andreanum,Solanum,andreanum,,24,P,2,SC,,
5287,RZF,Solanum_andreanum,Solanum,andreanum,,24,P,2,SC,,
5288,RZF,Solanum_andreanum,Solanum,andreanum,,24,P,2,SC,,
5289,RZF,Solanum_andreanum,Solanum,andreanum,,24,P,2,SC,,
5290,RZF,Solanum_andreanum,Solanum,andreanum,,48,P,4,SC,,
5291,RZF,Solanum_andreanum,Solanum,andreanum,,36,P,3,SC,,
5292,RZF,Solanum_andreanum,Solanum,andreanum,,24,P,2,SC,,
5293,RZF,Solanum_andreanum,Solanum,andreanum,,48,P,4,SC,,
5294,RZF,Solanum_andreanum,Solanum,andreanum,,48,P,4,SC,,
5295,RZF,Solanum_andreanum,Solanum,andreanum,,24,P,2,SC,,
5296,RZF,Solanum_andreanum,Solanum,andreanum,,48,P,4,SC,,
5297,RZF,Solanum_andreanum,Solanum,andreanum,,48,P,4,SC,,
5298,RZF,Solanum_andreanum,Solanum,andreanum,,48,P,4,SC,,
5299,RZF,Solanum_andreanum,Solanum,andreanum,,48,P,4,SC,,
5300,RZF,Solanum_andreanum,Solanum,andreanum,,48,P,4,SC,,
5301,RZF,Solanum_andreanum,Solanum,andreanum,,24,P,2,SC,,
5302,RZF,Solanum_andreanum,Solanum,andreanum,,24,P,2,SC,,
5303,RZF,Solanum_andreanum,Solanum,andreanum,,48,P,4,SC,,
5304,RZF,Solanum_andreanum,Solanum,andreanum,,48,P,4,SC,,
5305,RZF,Solanum_andreanum,Solanum,andreanum,,48,P,4,SC,,
5306,RZF,Solanum_andreanum,Solanum,andreanum,,48,P,4,SC,,
5307,RZF,Solanum_andreanum,Solanum,andreanum,,24,P,2,SC,,
5308,RZF,Solanum_andreanum,Solanum,andreanum,,24,P,2,SC,,
5309,RZF,Solanum_andreanum,Solanum,andreanum,,24,P,2,SC,,
5310,RZF,Solanum_andreanum,Solanum,andreanum,,48,P,4,SC,,
5311,RZF,Solanum_andreanum,Solanum,andreanum,,48,P,4,SC,,
5312,RZF,Solanum_andreanum,Solanum,andreanum,,24,P,2,SC,,
5313,RZF,Solanum_andreanum,Solanum,andreanum,,36,P,3,SC,,
5314,RZF,Solanum_andreanum,Solanum,andreanum,,24,P,2,SC,,
5315,RZF,Solanum_andreanum,Solanum,andreanum,,24,P,2,SC,,
5316,RZF,Solanum_andreanum,Solanum,andreanum,,24,P,2,SC,,
5317,RZF,Solanum_andreanum,Solanum,andreanum,,48,P,4,SC,,
5318,EEG,Solanum_andreanum,Solanum,andreanum,,,,,,,
5319,EEG,Solanum_andreanum,Solanum,andreanum,,,,,,,
5320,EEG,Solanum_andreanum,Solanum,andreanum,,,,,,,
5321,EEG,Solanum_andreanum,Solanum,andreanum,,,,,,,
5322,EEG,Solanum_andreanum,Solanum,andreanum,,,,,,,
5323,EEG,Solanum_andreanum,Solanum,andreanum,,,,,,,
5324,EEG,Solanum_andreanum,Solanum,andreanum,,,,,,,
5325,EEG,Solanum_andreanum,Solanum,andreanum,,,,,,,
5326,EEG,Solanum_andreanum,Solanum,andreanum,,,,,,,
5327,EEG,Solanum_andreanum,Solanum,andreanum,,,,,,,
5328,EEG,Solanum_andreanum,Solanum,andreanum,,,,,,,
5329,EEG,Solanum_andreanum,Solanum,andreanum,,,,,,,
5330,EEG,Solanum_andreanum,Solanum,andreanum,,,,,,,
5331,EEG,Solanum_andreanum,Solanum,andreanum,,,,,,,
5332,EEG,Solanum_andreanum,Solanum,andreanum,,,,,,,
5333,EEG,Solanum_andreanum,Solanum,andreanum,,48,P,4,SC,,
5334,EEG,Solanum_anematophilum,Solanum,anematophilum,,,,,,,
5335,EEG,Solanum_anematophilum,Solanum,anematophilum,,,,,,,
5336,RZF,Solanum_anguivi,Solanum,anguivi,,24,P,2,SC,,
5337,RZF,Solanum_anguivi,Solanum,anguivi,,24,P,2,SC,,
5338,RZF,Solanum_anguivi,Solanum,anguivi,,24,P,2,SC,,
5339,RZF,Solanum_anguivi,Solanum,anguivi,,24,P,2,SC,,
5340,RZF,Solanum_anguivi,Solanum,anguivi,,24,P,2,SC,,
5341,RZF,Solanum_anguivi,Solanum,anguivi,,24,P,2,SC,,
5342,RZF,Solanum_anguivi,Solanum,anguivi,,24,P,2,SC,,
5343,RZF,Solanum_anguivi,Solanum,anguivi,,24,P,2,SC,,
5344,RZF,Solanum_anguivi,Solanum,anguivi,,24,P,2,SC,,
5345,RZF,Solanum_anguivi,Solanum,anguivi,,48,P,4,SC,,
5346,EEG,Solanum_anguivi,Solanum,anguivi,,,,,,,
5347,EEG,Solanum_anguivi,Solanum,anguivi,,,,,,,
5348,EEG,Solanum_anguivi,Solanum,anguivi,,,,,,,
5349,EEG,Solanum_anguivi,Solanum,anguivi,,,,,,,
5350,EEG,Solanum_anguivi,Solanum,anguivi,,,,,,,
5351,EEG,Solanum_angustialatum,Solanum,angustialatum,,,,,,,
5352,EEG,Solanum_angustifidum,Solanum,angustifidum,,,,,,,
5353,RZF,Solanum_angustifolium,Solanum,angustifolium,,24,,2,SC,,
5354,RZF,Solanum_angustifolium,Solanum,angustifolium,,24,,2,SC,,
5355,RZF,Solanum_angustifolium,Solanum,angustifolium,,24,,2,SC,,
5356,RZF,Solanum_angustifolium,Solanum,angustifolium,,24,,2,SC,,
5357,RZF,Solanum_angustifolium,Solanum,angustifolium,,24,,2,SC,,
5358,EEG,Solanum_angustifolium,Solanum,angustifolium,,,,,,,
5359,EEG,Solanum_angustifolium,Solanum,angustifolium,,,,,,,
5360,EEG,Solanum_angustifolium,Solanum,angustifolium,,,,,,,
5361,EEG,Solanum_angustifolium,Solanum,angustifolium,,,,,,,
5362,EEG,Solanum_angustifolium,Solanum,angustifolium,,,,,,,
5363,EEG,Solanum_angustifolium,Solanum,angustifolium,,,,,,,
5364,EEG,Solanum_angustifolium,Solanum,angustifolium,,,A,,,,
5365,EEG,Solanum_anisophyllum,Solanum,anisophyllum,,,,,,,
5366,EEG,Solanum_annuum,Solanum,annuum,,,A,,,,
5367,EEG,Solanum_anomalostemon,Solanum,anomalostemon,,,P,,,,
5368,EEG,Solanum_anomalum,Solanum,anomalum,,,P,,SC,,
5369,EEG,Solanum_anomalum,Solanum,anomalum,,,,,,,
5370,EEG,Solanum_anomalum,Solanum,anomalum,,,,,,,
5371,EEG,Solanum_anomalum,Solanum,anomalum,,,,,,,
5372,EEG,Solanum_antacochense,Solanum,antacochense,,24,,2,,,
5373,EEG,Solanum_antacochense,Solanum,antacochense,,,,,,,
5374,EEG,Solanum_antillarum,Solanum,antillarum,,,,,,,
5375,EEG,Solanum_antillarum,Solanum,antillarum,,24,,2,,,
5376,RZF,Solanum_antipochacoense,Solanum,antipochacoense,,72,,6,,1,
5377,RZF,Solanum_antipochacoense,Solanum,antipochacoense,,72,,6,,1,
5378,RZF,Solanum_antipophureja,Solanum,antipophureja,,72,,6,,1,
5379,RZF,Solanum_aphyodendron,Solanum,aphyodendron,,24,P,2,SC,1,
5380,RZF,Solanum_aphyodendron,Solanum,aphyodendron,,24,P,2,SC,1,
5381,RZF,Solanum_aphyodendron,Solanum,aphyodendron,,24,P,2,SC,1,
5382,EEG,Solanum_aphyodendron,Solanum,aphyodendron,,,,,,,
5383,EEG,Solanum_aphyodendron,Solanum,aphyodendron,,,,,,,
5384,EEG,Solanum_aphyodendron,Solanum,aphyodendron,,,,,,,
5385,RZF,Solanum_appendiculatum,Solanum,appendiculatum,,24,P,2,SC,,
5386,RZF,Solanum_appendiculatum,Solanum,appendiculatum,,24,P,2,SC,,
5387,RZF,Solanum_appendiculatum,Solanum,appendiculatum,,24,P,2,SC,,
5388,RZF,Solanum_appendiculatum,Solanum,appendiculatum,,24,P,2,SC,,
5389,RZF,Solanum_appendiculatum,Solanum,appendiculatum,,24,P,2,SC,,
5390,EEG,Solanum_appendiculatum,Solanum,appendiculatum,,,,,,,
5391,EEG,Solanum_appendiculatum,Solanum,appendiculatum,,,,,,,
5392,EEG,Solanum_appendiculatum,Solanum,appendiculatum,,,,,,,
5393,EEG,Solanum_appendiculatum,Solanum,appendiculatum,,,,,,,
5394,EEG,Solanum_appressum,Solanum,appressum,,,,,,,
5395,EEG,Solanum_aracc-papa,Solanum,aracc-papa,,,,,,,
5396,EEG,Solanum_aracc-papa,Solanum,aracc-papa,,,,,,,
5397,RZF,Solanum_aracc-papa,Solanum,araccpapa,,24,,2,SI,1,
5398,RZF,Solanum_aracc-papa,Solanum,araccpapa,,24,,2,SI,1,
5399,RZF,Solanum_aracc-papa,Solanum,araccpapa,,24,,2,SI,1,
5400,RZF,Solanum_aracc-papa,Solanum,araccpapa,,24,,2,SI,1,
5401,RZF,Solanum_arahuayum,Solanum,arahuayum,,24,,2,SI,1,
5402,RZF,Solanum_arahuayum,Solanum,arahuayum,,24,,2,SI,1,
5403,EEG,Solanum_arahuayum,Solanum,arahuayum,,24,P,2,,,
5404,EEG,Solanum_arahuayum,Solanum,arahuayum,,,,,,,
5405,RZF,Solanum_arboreum,Solanum,arboreum,,24,,2,,1,
5406,RZF,Solanum_arboreum,Solanum,arboreum,,24,,2,,1,
5407,EEG,Solanum_arboreum,Solanum,arboreum,,,,,,,
5408,EEG,Solanum_arboreum,Solanum,arboreum,,,,,,,
5409,RZF,Solanum_arcanum,Solanum,arcanum,,24,P,2,,,
5410,RZF,Solanum_arcanum,Solanum,arcanum,,24,P,2,,,
5411,RZF,Solanum_arcanum,Solanum,arcanum,,24,P,2,,,
5412,RZF,Solanum_arcanum,Solanum,arcanum,,24,P,2,,,
5413,RZF,Solanum_arcanum,Solanum,arcanum,,,,,,,
5414,EEG,Solanum_arcanum,Solanum,arcanum,,,,,,,
5415,EEG,Solanum_arcanum,Solanum,arcanum,,,,,,,
5416,EEG,Solanum_arcanum,Solanum,arcanum,,,,,,,
5417,EEG,Solanum_arcanum,Solanum,arcanum,,,,,,,
5418,EEG,Solanum_arcanum,Solanum,arcanum,,,,,,,
5419,EEG,Solanum_arcanum,Solanum,arcanum,,,,,,,
5420,EEG,Solanum_arcanum,Solanum,arcanum,,,,,,,
5421,EEG,Solanum_arcanum,Solanum,arcanum,,,,,,,
5422,EEG,Solanum_arcanum,Solanum,arcanum,,,,,,,
5423,EEG,Solanum_arcanum,Solanum,arcanum,,,,,,,
5424,EEG,Solanum_arcanum,Solanum,arcanum,,,,,,,
5425,EEG,Solanum_arcanum,Solanum,arcanum,,,,,,,
5426,EEG,Solanum_arcanum,Solanum,arcanum,,,,,,,
5427,EEG,Solanum_arcanum,Solanum,arcanum,,,,,,,
5428,EEG,Solanum_arcanum,Solanum,arcanum,,,,,,,
5429,EEG,Solanum_arcanum,Solanum,arcanum,,,,,,,
5430,EEG,Solanum_arcanum,Solanum,arcanum,,,,,,,
5431,EEG,Solanum_arcanum,Solanum,arcanum,,,,,,,
5432,EEG,Solanum_arcanum,Solanum,arcanum,,,,,,,
5433,EEG,Solanum_arcanum,Solanum,arcanum,,,,,,,
5434,EEG,Solanum_arcanum,Solanum,arcanum,,,,,,,
5435,EEG,Solanum_arcanum,Solanum,arcanum,,,,,,,
5436,EEG,Solanum_arcanum,Solanum,arcanum,,,,,,,
5437,EEG,Solanum_arcanum,Solanum,arcanum,,,,,,,
5438,EEG,Solanum_arcanum,Solanum,arcanum,,,,,,,
5439,EEG,Solanum_arenarium,Solanum,arenarium,,,,,,,
5440,EEG,Solanum_arequipense,Solanum,arequipense,,,,,,,
5441,EEG,Solanum_arequipense,Solanum,arequipense,,,,,,,
5442,EEG,Solanum_argenteum,Solanum,argenteum,,,,,,,
5443,RZF,Solanum_argentinum,Solanum,argentinum,,24,P,2,SC,1,
5444,RZF,Solanum_argentinum,Solanum,argentinum,,24,P,2,SC,1,
5445,RZF,Solanum_argentinum,Solanum,argentinum,,24,P,2,SC,1,
5446,RZF,Solanum_argentinum,Solanum,argentinum,,24,P,2,SC,1,
5447,RZF,Solanum_argentinum,Solanum,argentinum,,24,P,2,SC,1,
5448,RZF,Solanum_argentinum,Solanum,argentinum,,24,P,2,SC,1,
